,/lpc/w83627dhgp/voltage/0,/lpc/w83627dhgp/voltage/1,/lpc/w83627dhgp/voltage/2,/lpc/w83627dhgp/voltage/3,/lpc/w83627dhgp/voltage/4,/lpc/w83627dhgp/voltage/5,/lpc/w83627dhgp/voltage/6,/lpc/w83627dhgp/voltage/7,/lpc/w83627dhgp/temperature/0,/lpc/w83627dhgp/temperature/1,/lpc/w83627dhgp/temperature/2,/lpc/w83627dhgp/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","CPU","Auxiliary","System","CPU Fan","CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Core #1","CPU Core #2","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
05/20/2022 22:19:17,1.256,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41.5,46,37,2045.45459,9.375,3.125,6.25,40,37,2926.197,2926.197,266.0179,35.8857269,1.34469223,2.40245819,40,67.5884247
05/20/2022 22:19:18,1.248,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41.5,46,37,2033.13257,14.0625,12.5,13.28125,40,37,2926.197,2926.197,266.0179,35.88176,1.34454346,2.402607,40,67.5884247
05/20/2022 22:19:19,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,12.5,9.375,10.9375,39,37,2926.197,2926.197,266.0179,35.8776855,1.34439087,2.40275955,40,67.5884247
05/20/2022 22:19:20,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,6.25,4.6875,5.46875,39,36,2926.197,2926.197,266.0179,35.8800278,1.34447861,2.40267181,40,67.5884247
05/20/2022 22:19:21,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,12.5,9.375,10.9375,39,36,2926.197,2926.197,266.0179,35.880127,1.34448242,2.402668,40,67.5884247
05/20/2022 22:19:22,1.264,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,41,46,37,2045.45459,20.3125,17.1875,18.75,45,42,2926.197,2926.197,266.0179,35.88288,1.34458542,2.402565,40,67.5884247
05/20/2022 22:19:23,1.256,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,37.5,25,31.25,40,37,2926.197,2926.197,266.0179,35.82322,1.34235,2.40480042,40,67.5884247
05/20/2022 22:19:24,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,7.8125,9.375,8.59375,41,37,2926.197,2926.197,266.0179,35.8595657,1.34371185,2.40343857,40,67.5884247
05/20/2022 22:19:25,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,7.8125,3.125,5.46875,39,37,2926.197,2926.197,266.0179,35.8017426,1.3415451,2.40560532,40,67.5884247
05/20/2022 22:19:26,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,12.5,6.25,9.375,39,37,2926.197,2926.197,266.0179,35.8846054,1.34465027,2.40250015,40,67.5884247
05/20/2022 22:19:27,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,7.8125,1.5625,4.6875,40,37,2926.197,2926.197,266.0179,35.8897,1.344841,2.40230942,40,67.5884247
05/20/2022 22:19:28,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,12.5,23.4375,17.96875,40,37,2926.197,2926.197,266.0179,35.9132156,1.3457222,2.40142822,40,64.88942
05/20/2022 22:19:29,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,9.375,12.5,10.9375,39,37,2926.197,2926.197,266.0179,35.9402924,1.34673691,2.40041351,40,64.88942
05/20/2022 22:19:30,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,41,46,37,2057.92676,6.25,6.25,6.25,40,37,2926.197,2926.197,266.0179,35.94732,1.34700012,2.4001503,40,64.88942
05/20/2022 22:19:31,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,9.375,12.5,10.9375,40,37,2926.197,2926.197,266.0179,35.97857,1.34817123,2.39897919,40,64.88942
05/20/2022 22:19:32,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,7.8125,6.25,7.03125,40,37,2926.197,2926.197,266.0179,36.0147133,1.34952545,2.397625,40,64.88942
05/20/2022 22:19:33,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,41,46,37,2033.13257,10.9375,17.1875,14.0625,40,37,2926.197,2926.197,266.0179,36.0396538,1.35046,2.39669037,40,64.88942
05/20/2022 22:19:34,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,10.9375,7.8125,9.375,39,37,2926.197,2926.197,266.0179,36.04454,1.35064316,2.39650726,40,64.88942
05/20/2022 22:19:35,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,7.8125,3.125,5.46875,40,36,2926.197,2926.197,266.0179,36.0516663,1.35091019,2.39624023,40,64.88942
05/20/2022 22:19:36,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,12.5,7.8125,10.15625,40,37,2926.197,2926.197,266.0179,36.060524,1.35124207,2.39590836,40,64.88942
05/20/2022 22:19:37,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,3.125,6.25,4.6875,39,37,2926.197,2926.197,266.0179,36.06022,1.35123062,2.3959198,40,64.88942
05/20/2022 22:19:38,1.248,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,18.75,15.625,17.1875,40,37,2926.197,2926.197,266.0179,36.06887,1.35155487,2.39559555,40,64.88942
05/20/2022 22:19:39,1.248,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,14.0625,7.8125,10.9375,40,37,2926.197,2926.197,266.0179,36.0707054,1.35162354,2.395527,40,64.88942
05/20/2022 22:19:40,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,4.6875,6.25,5.46875,40,37,2926.197,2926.197,266.0179,36.0622559,1.35130692,2.39584351,40,64.88942
05/20/2022 22:19:41,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,12.5,9.375,10.9375,40,37,2926.197,2926.197,266.0179,36.0714149,1.35165024,2.39550018,40,64.88942
05/20/2022 22:19:42,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,6.25,1.5625,3.90625,39,37,2926.197,2926.197,266.0179,36.07834,1.35190964,2.39524078,40,64.88942
05/20/2022 22:19:43,1.248,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,18.75,12.5,15.625,40,37,2926.197,2926.197,266.0179,36.0893326,1.35232162,2.3948288,40,64.88942
05/20/2022 22:19:44,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,10.9375,7.8125,9.375,40,37,2926.197,2926.197,266.0179,36.093,1.352459,2.39469147,40,64.88942
05/20/2022 22:19:45,1.256,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,7.8125,1.5625,4.6875,41,37,2926.197,2926.197,266.0179,36.0950356,1.35253525,2.39461517,40,64.88942
05/20/2022 22:19:46,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,17.1875,6.25,11.71875,40,37,2926.197,2926.197,266.0179,36.09575,1.352562,2.39458847,40,64.88942
05/20/2022 22:19:47,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,6.25,3.125,4.6875,40,37,2926.197,2926.197,266.0179,36.0961533,1.35257721,2.39457321,40,64.88942
05/20/2022 22:19:48,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,18.75,14.0625,16.40625,40,37,2926.197,2926.197,266.0179,36.0961533,1.35257721,2.39457321,40,64.88942
05/20/2022 22:19:49,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2057.92676,10.9375,9.375,10.15625,40,37,2926.197,2926.197,266.0179,36.09575,1.352562,2.39458847,40,64.88942
05/20/2022 22:19:50,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,7.8125,1.5625,4.6875,39,37,2926.197,2926.197,266.0179,36.0928955,1.35245514,2.39469528,40,64.88942
05/20/2022 22:19:51,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,14.0625,6.25,10.15625,40,37,2926.197,2926.197,266.0179,36.0932,1.35246658,2.39468384,40,64.88942
05/20/2022 22:19:52,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2033.13257,6.25,1.5625,3.90625,39,37,2926.197,2926.197,266.0179,36.0933037,1.3524704,2.39468,40,64.88942
05/20/2022 22:19:53,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,41,46,37,2045.45459,17.1875,15.625,16.40625,40,37,2926.197,2926.197,266.0179,36.1232338,1.35359192,2.3935585,40,64.88942
05/20/2022 22:19:54,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,10.9375,10.9375,10.9375,39,37,2926.197,2926.197,266.0179,36.1233368,1.35359573,2.39355469,40,64.88942
05/20/2022 22:19:55,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2045.45459,7.8125,3.125,5.46875,39,36,2926.197,2926.197,266.0179,36.12354,1.35360336,2.393547,40,64.88942
05/20/2022 22:19:56,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,41,46,37,2020.95813,12.5,4.6875,8.59375,39,37,2926.197,2926.197,266.0179,36.15296,1.35470581,2.39244461,40,64.88942
05/20/2022 22:19:57,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,12.5,4.6875,8.59375,43,41,2926.197,2926.197,266.0179,36.15286,1.354702,2.39244843,40,64.88942
05/20/2022 22:19:58,1.24,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,10.9375,12.5,11.71875,40,37,2926.197,2926.197,266.0179,36.15286,1.354702,2.39244843,40,64.8890839
05/20/2022 22:19:59,1.248,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,9.375,3.125,6.25,40,37,2926.197,2926.197,266.0179,36.1531639,1.35471344,2.392437,40,64.8890839
05/20/2022 22:20:00,1.248,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,12.5,9.375,10.9375,39,37,2926.197,2926.197,266.0179,36.1491928,1.35456467,2.39258575,40,64.8890839
05/20/2022 22:20:01,1.256,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,6.25,3.125,4.6875,40,37,2926.197,2926.197,266.0179,36.1453247,1.35441971,2.39273071,40,64.8890839
05/20/2022 22:20:02,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,12.5,10.9375,11.71875,39,37,2926.197,2926.197,266.0179,36.1382,1.35415268,2.39299774,40,64.8890839
05/20/2022 22:20:03,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,6.25,3.125,4.6875,39,37,2926.197,2926.197,266.0179,36.1384,1.35416031,2.39299,40,64.8890839
05/20/2022 22:20:04,1.24,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,20.3125,12.5,16.40625,40,37,2926.197,2926.197,266.0179,36.1380959,1.35414886,2.39300156,40,64.8890839
05/20/2022 22:20:05,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,10.9375,9.375,10.15625,40,37,2926.197,2926.197,266.0179,36.1382,1.35415268,2.39299774,40,64.8890839
05/20/2022 22:20:06,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,6.25,1.5625,3.90625,41,37,2926.197,2926.197,266.0179,36.1383,1.35415649,2.392994,40,64.8890839
05/20/2022 22:20:07,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,12.5,12.5,12.5,39,37,2926.197,2926.197,266.0179,36.1413536,1.35427094,2.39287949,40,64.8890839
05/20/2022 22:20:08,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,3.125,4.6875,3.90625,40,38,2926.197,2926.197,266.0179,36.14156,1.35427856,2.39287186,40,64.8890839
05/20/2022 22:20:09,1.256,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,17.1875,17.1875,17.1875,40,37,2926.197,2926.197,266.0179,36.14553,1.35442734,2.392723,40,64.8890839
05/20/2022 22:20:10,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,10.9375,7.8125,9.375,40,37,2926.197,2926.197,266.0179,36.1476669,1.35450745,2.392643,40,64.8890839
05/20/2022 22:20:11,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,7.8125,3.125,5.46875,40,37,2926.197,2926.197,266.0179,36.1486855,1.35454559,2.39260483,40,64.8890839
05/20/2022 22:20:12,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,9.375,9.375,9.375,39,37,2926.197,2926.197,266.0179,36.15286,1.354702,2.39244843,40,64.8890839
05/20/2022 22:20:13,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,7.8125,1.5625,4.6875,40,37,2926.197,2926.197,266.0179,36.151638,1.35465622,2.3924942,40,64.8890839
05/20/2022 22:20:14,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,40.5,46,37,2033.13257,17.1875,18.75,17.96875,40,37,2926.197,2926.197,266.0179,36.1527557,1.35469818,2.39245224,40,64.8890839
05/20/2022 22:20:15,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,40.5,46,37,2033.13257,10.9375,9.375,10.15625,40,37,2926.197,2926.197,266.0179,36.1579475,1.35489273,2.39225769,40,64.8890839
05/20/2022 22:20:16,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,6.25,3.125,4.6875,39,37,2926.197,2926.197,266.0179,36.1581535,1.35490036,2.39225,40,64.8890839
05/20/2022 22:20:17,1.264,0.9760001,3.344,3.344,1.672,1.74400008,1.88800013,3.47200012,40.5,46,37,2045.45459,12.5,14.0625,13.28125,40,37,2926.197,2926.197,266.0179,36.157135,1.35486221,2.39228821,40,64.8890839
05/20/2022 22:20:18,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,9.375,7.8125,8.59375,41,37,2926.197,2926.197,266.0179,36.16151,1.35502625,2.39212418,40,64.8890839
05/20/2022 22:20:19,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,3.125,4.6875,3.90625,39,37,2926.197,2926.197,266.0179,36.1632423,1.35509109,2.39205933,40,64.8890839
05/20/2022 22:20:20,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,12.5,9.375,10.9375,40,37,2926.197,2926.197,266.0179,36.1697578,1.35533524,2.39181519,40,64.8890839
05/20/2022 22:20:21,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,9.375,6.25,7.8125,40,37,2926.197,2926.197,266.0179,36.17108,1.35538483,2.39176559,40,64.8890839
05/20/2022 22:20:22,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,17.1875,12.5,14.84375,40,37,2926.197,2926.197,266.0179,36.1711845,1.35538864,2.39176178,40,64.8890839
05/20/2022 22:20:23,1.256,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,9.375,3.125,6.25,39,37,2926.197,2926.197,266.0179,36.04678,1.35072708,2.39642334,40,64.8890839
05/20/2022 22:20:24,1.23200011,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,14.0625,15.625,14.84375,40,37,2926.197,2926.197,266.0179,36.04352,1.350605,2.39654541,40,64.8890839
05/20/2022 22:20:25,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,9.375,10.9375,10.15625,40,37,2926.197,2926.197,266.0179,35.9855957,1.34843445,2.398716,40,64.8890839
05/20/2022 22:20:26,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,6.25,3.125,4.6875,40,37,2926.197,2926.197,266.0179,36.0375175,1.35038,2.39677048,40,64.8890839
05/20/2022 22:20:27,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,7.8125,7.8125,7.8125,40,37,2926.197,2926.197,266.0179,36.0374146,1.35037613,2.39677429,40,64.8890839
05/20/2022 22:20:28,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,7.8125,4.6875,6.25,39,37,2926.197,2926.197,266.0179,36.03589,1.35031891,2.39683151,40,64.88909
05/20/2022 22:20:29,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,14.0625,15.625,14.84375,40,37,2926.197,2926.197,266.0179,36.03548,1.35030365,2.39684677,40,64.88909
05/20/2022 22:20:30,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,7.8125,12.5,10.15625,40,37,2926.197,2926.197,266.0179,36.0353775,1.35029984,2.39685059,40,64.88909
05/20/2022 22:20:31,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,4.6875,3.125,3.90625,40,37,2926.197,2926.197,266.0179,36.0351753,1.35029221,2.39685822,40,64.88909
05/20/2022 22:20:32,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,12.5,9.375,10.9375,40,37,2926.197,2926.197,266.0179,36.03609,1.35032654,2.396824,40,64.88909
05/20/2022 22:20:33,1.256,0.984,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,6.25,3.125,4.6875,40,37,2926.197,2926.197,266.0179,36.03426,1.35025787,2.39689255,40,64.88909
05/20/2022 22:20:34,1.256,0.984,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,9.375,9.375,9.375,39,37,2926.197,2926.197,266.0179,36.03385,1.35024261,2.39690781,40,64.88909
05/20/2022 22:20:35,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,7.8125,1.5625,4.6875,40,37,2926.197,2926.197,266.0179,36.03151,1.35015488,2.39699554,40,64.88909
05/20/2022 22:20:36,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.88800013,3.47200012,40.5,46,37,2020.95813,15.625,3.125,9.375,40,37,2926.197,2926.197,266.0179,36.02988,1.35009384,2.39705658,40,64.88909
05/20/2022 22:20:37,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,9.375,1.5625,5.46875,40,37,2926.197,2926.197,266.0179,36.02988,1.35009384,2.39705658,40,64.88909
05/20/2022 22:20:38,1.264,0.9760001,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,12.5,4.6875,8.59375,40,37,2926.197,2926.197,266.0179,36.02866,1.35004807,2.39710236,40,64.88909
05/20/2022 22:20:39,1.264,0.9760001,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,4.6875,3.125,3.90625,40,37,2926.197,2926.197,266.0179,36.0263176,1.34996033,2.39719,40,64.88909
05/20/2022 22:20:40,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,9.375,12.5,10.9375,40,37,2926.197,2926.197,266.0179,36.0263176,1.34996033,2.39719,40,64.88909
05/20/2022 22:20:41,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2020.95813,4.6875,3.125,3.90625,40,37,2926.197,2926.197,266.0179,36.01563,1.34955978,2.39759064,40,64.88909
05/20/2022 22:20:42,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,17.1875,9.375,13.28125,40,37,2926.197,2926.197,266.0179,36.0194969,1.34970474,2.39744568,40,64.88909
05/20/2022 22:20:43,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,4.6875,4.6875,4.6875,40,37,2926.197,2926.197,266.0179,36.0194969,1.34970474,2.39744568,40,64.88909
05/20/2022 22:20:44,1.24,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,14.0625,15.625,14.84375,40,37,2926.197,2926.197,266.0179,36.0204124,1.34973907,2.39741135,40,64.88909
05/20/2022 22:20:45,1.248,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,10.9375,7.8125,9.375,40,37,2926.197,2926.197,266.0179,36.0207176,1.34975052,2.3974,40,64.88909
05/20/2022 22:20:46,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,17.1875,12.5,14.84375,45,42,2926.197,2926.197,266.0179,36.067955,1.35152054,2.39563,40,64.88909
05/20/2022 22:20:47,1.23200011,0.9760001,3.344,3.328,1.664,1.74400008,1.88800013,3.47200012,40.5,46.5,37,2033.13257,60.9375,56.25,58.59375,43,40,2926.197,2926.197,266.0179,36.3530045,1.36220169,2.38494873,40,64.88909
05/20/2022 22:20:48,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,3.125,3.125,3.125,40,38,2926.197,2926.197,266.0179,36.3453674,1.36191559,2.38523483,40,64.88909
05/20/2022 22:20:49,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,15.625,12.5,14.0625,40,37,2926.197,2926.197,266.0179,36.3626747,1.36256409,2.38458633,40,64.88909
05/20/2022 22:20:50,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,12.5,7.8125,10.15625,40,37,2926.197,2926.197,266.0179,36.36359,1.36259842,2.384552,40,64.88909
05/20/2022 22:20:51,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,1.5625,3.125,2.34375,39,37,2926.197,2926.197,266.0179,36.36257,1.36256027,2.38459015,40,64.88909
05/20/2022 22:20:52,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,9.375,7.8125,8.59375,40,37,2926.197,2926.197,266.0179,36.240818,1.35799789,2.38915253,40,64.88909
05/20/2022 22:20:53,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,1.5625,3.125,2.34375,40,37,2926.197,2926.197,266.0179,36.2493668,1.35831833,2.388832,40,64.88909
05/20/2022 22:20:54,1.264,0.9760001,3.344,3.344,1.68000007,1.73600006,1.89600015,3.47200012,40.5,46,37,2057.92676,6.25,9.375,7.8125,39,37,2926.197,2926.197,266.0179,36.24825,1.35827637,2.388874,40,64.88909
05/20/2022 22:20:55,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,4.6875,1.5625,3.125,39,37,2926.197,2926.197,266.0179,36.246315,1.35820389,2.38894653,40,64.88909
05/20/2022 22:20:56,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,9.375,7.8125,8.59375,40,37,2926.197,2926.197,266.0179,36.23318,1.35771179,2.38943863,40,64.88909
05/20/2022 22:20:57,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,3.125,4.6875,3.90625,40,37,2926.197,2926.197,266.0179,36.23593,1.35781479,2.38933563,40,64.88909
05/20/2022 22:20:58,1.264,0.9760001,3.344,3.344,1.672,1.74400008,1.89600015,3.47200012,40.5,46,37,2045.45459,7.8125,12.5,10.15625,40,37,2926.197,2926.197,266.0179,36.23756,1.35787582,2.3892746,40,64.64296
05/20/2022 22:20:59,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,7.8125,7.8125,7.8125,40,38,2926.197,2926.197,266.0179,36.23756,1.35787582,2.3892746,40,64.64296
05/20/2022 22:21:00,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,6.25,3.125,4.6875,40,37,2926.197,2926.197,266.0179,36.2427521,1.35807037,2.38908,40,64.64296
05/20/2022 22:21:01,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2057.92676,4.6875,9.375,7.03125,39,37,2926.197,2926.197,266.0179,36.2501831,1.35834885,2.38880157,40,64.64296
05/20/2022 22:21:02,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,1.5625,4.6875,3.125,42,39,2926.197,2926.197,266.0179,36.2249336,1.3574028,2.38974762,40,64.64296
05/20/2022 22:21:03,1.264,0.9760001,3.344,3.344,1.68000007,1.74400008,1.89600015,3.47200012,40.5,46,37,2033.13257,9.375,14.0625,11.71875,39,37,2926.197,2926.197,266.0179,36.24611,1.35819626,2.38895416,40,64.64296
